Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Israel,ISR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.50638440040569,-1.50479208004928,-1.02974227048974,0.483072248827398,1.67992421071552,3.07761822143695,4.38431465173998,2.97046995803015,1.21601040910127,3.50950718493218,3.44068472395444,1.69641359596817,0.372815009769858,2.92178918884548,4.16478994153455,5.31773489785977,3.95715398954873,3.68400955478089,2.89676496417534,3.33539487166388,4.06297123233132,3.25786455118922,3.25680093884263,3.63228386473286,3.09280551375385
Israel,ISR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.89507316780042,1.31205425123863,1.26264306760422,2.52798678419127,2.10420736029139,3.26627070729098,9.05944013221796,4.76393877718242,4.64409119960907,2.15877755898524,2.91418894955553,3.22758725723671,3.42096752579402,3.96752765564861,1.9201815482971,3.73553271836246,3.72366398162517,4.71262751632939,5.71739368118438,4.33363467004394,5.1047506129271,3.86849852798664,4.35725962102686,3.15027018997193,3.11049677063416
Sri Lanka,LKA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.39029694359056,-1.36821186331088,-1.42925945944237,-0.374541248460878,-3.1340311530145,-2.66382240513017,-5.29710561091735,-4.33041626176129,-9.54319542329735,-0.510385718302903,-1.83339082942674,-6.81209784164494,-5.69099820826854,-3.29942347704936,-2.40848114779964,-2.21267766202146,-1.9799949250478,-2.44676435306533,-2.96352841915779,-2.07126631371234,-1.40761494671392,-3.70866603778749,-1.95359411175867,1.86213703632984,..
Sri Lanka,LKA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,57.7533288076129,57.8751303065509,62.1603882135227,57.3262074199874,56.7045793171603,46.8753052051031,42.4995102864864,44.2579988597844,41.0645558757827,46.9067288289757,37.3743097647659,38.4422070940857,51.6165842309571,52.2481960961188,52.3589316985507,52.8483308088162,54.3749591244192,55.1442273152069,57.4626054168979,64.8429879638496,69.3389132601966,67.8161351183492,81.3262905033885,75.5983345222285,..
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.05898829001768,1.09074720867871,1.1882779089504,1.21132740876657,1.12667735136244,1.11612854301768,1.6962636199314,1.8639738781084,1.84752962305149,0.960390452698523,0.81444451886013,1.41088363979556,1.33591734742632,1.21109651353017,1.08281211166124,0.798746315198802,1.01937184461335,1.45462805347274,1.70888696252002,0.835367459152173,0.514700552667608,0.66882570941316,1.19249322228343,0.850285474860616,..
Canada,CAN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.48322832733607,2.13236979231819,1.64503032397306,1.16498813828327,2.26315076447856,1.86965618692433,1.36365624553912,0.752359497275173,0.204634001322009,-2.96628242314574,-3.59618567149688,-2.77400602599856,-3.53224767688727,-3.14687545091254,-2.31892137730875,-3.51398716666025,-3.093111446907,-2.8034274767599,-2.38507161087906,-1.9517027481858,-2.01049352658992,-0.0219632282728957,-0.288416485092606,-0.633319898544559,-0.461744367419551
Canada,CAN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.17102428671511,3.84192129292478,3.21914767807145,0.782967555453216,0.141465896048034,2.17816380917594,4.87410128955105,8.20055904886214,4.5151371416977,1.52413118076926,1.83725638740881,2.13783310760835,2.70016900895675,3.62980398357006,3.55390337011002,3.85389453706153,2.23835012140903,1.53752071953934,2.46931207254863,2.80676687017653,1.75897085668576,2.97618288160973,2.29317324184365,1.93601776565032,2.77275799459458
United Kingdom,GBR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.80978814155872,-1.76623319868349,-1.97304333212519,-1.82808406238088,-2.29213993851292,-1.98153178021805,-3.12218245755459,-3.73342924098551,-3.88657975994756,-3.03919318860907,-2.77184107542602,-1.63097008877188,-3.14718914670129,-4.65119373117684,-5.01141706795707,-4.94667701136357,-5.49879734304565,-3.49784868993649,-3.92206514953074,-2.6851488847368,-2.95839949111081,-0.440671238610714,-2.27877411232757,-3.51213275320832,-2.65199665914344
United Kingdom,GBR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.85451206947804,3.3998059098334,5.02654863681235,1.7528640877232,3.59523929838674,9.93454640049509,7.51858312899467,6.77930004470465,8.65204820165557,0.602903980683404,2.6849735901,1.01403975166563,1.72697599448212,1.95605174026818,1.92156774768545,1.54832168533284,12.0788528134648,4.67730914435461,-0.872604333652357,0.694070007703284,5.82864205974736,0.160847823124997,1.44178892281254,0.409209760829812,0.0961822157060989
Sweden,SWE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.44602906629137,6.17153895517197,4.65735916876796,5.85856760628163,5.95565227135175,6.02091428608613,8.15771409681235,8.14763877183429,7.92880401124683,5.96761997158493,5.92503947637938,5.51025822994297,5.53301807097919,4.33477452937431,3.25046610689162,2.59383978182219,1.84679598887557,2.07432570613664,2.19206475154499,5.32712064769758,5.79758332239449,6.70313387861944,4.72576156484506,6.9717602812854,7.42059744936863
Sweden,SWE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.67911210694387,7.51252224886398,6.87489824052354,1.79830890630106,4.38298586102438,5.30589730213508,5.21918776603986,9.41607851555743,8.05192832202574,2.06322514266274,0.126859058768842,1.22328622056408,0.777370132358845,0.254696304546181,-1.04543478042344,1.94889442525099,3.00853908060468,4.53384406821975,-0.129536947454265,2.98447516897391,3.39683456902909,9.09954665874792,9.30392491904333,3.0771491499816,4.37465244619854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 07/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
